sid,log_h_gain,log_h_loss,log_beta,beta0,a,b,log_sigma,tau_raw,tau,ll_choice,ll_rt,conv,h_gain,h_loss,beta,sigma
dm8t9csqy,1.2553682212620214,-0.7802497392632014,1.6084947324945247,-0.45943701061372494,0.6302755688873509,-0.06351457114286951,-0.7098353102590264,0.18826941570976158,0.6045937113329113,-81.9911914489525,-273.98376164455806,True,3.509130272853403,0.45829154361984575,4.9952863235740805,0.49172517288422385
eqi6zanpf,-1.111720979282889,1.259913664483351,1.811041534688107,-3.3477977164933517,1.4054991390321345,0.5723452587446011,-0.9158571816868187,-0.5063389206017225,0.5595543315925644,-56.25829509958392,-298.4820989468402,True,0.3289922846897117,3.525117131418418,6.116814990631985,0.40017345767352097
etxmnk1pg,0.016124910556410754,-1.313853281240745,1.2315419299528396,-1.2243350704230656,0.7197591237833993,-0.06874826305001872,-0.6408389782865306,-0.7476604162794536,0.24612788497921442,-81.08766826135565,-307.88025710479275,True,1.0162556185330525,0.26878236436658776,3.426508901747088,0.5268502226732363
goz8d3fp9,3.320424334998117,-0.712807446574584,1.8633645643877506,1.23868477191979,1.1664010312881106,0.5717552176703602,-0.5731356081660922,0.13821908514822792,0.4645979713541044,-76.8514579180494,-331.4782024220344,True,27.67209030393518,0.49026586834087704,6.4453862475114905,0.563754949746254
hrqn8w6vu,-0.13747520000875957,1.1130923442173084,1.037327719695814,-0.916431818920464,0.9117341052532385,0.4223520431270594,-0.6467949164731902,-0.1713843228283513,0.19537923549968944,-114.55744749146899,-302.5609101235751,True,0.8715559643094198,3.0437561982030714,2.821666646290918,0.5237216613207157
ig1j8ozi9,2.520302170440629,2.500463351294679,1.0364901004743965,-1.5586936515523653,1.0913181450972922,0.8140757072284168,-0.7007719333432307,0.5648046781678151,0.5924960669629077,-88.74209911989863,-264.3719164118038,True,12.432352785573718,12.188140043011343,2.819304153644306,0.4962021209524871
iogaivfgt,0.26496790361591915,-0.2723924566482301,1.6234769026671707,-0.929108056639692,1.0246360902024263,-0.12740993955498078,-0.8287762168626145,-1.0495784958485737,0.31983871286991933,-84.68272410406999,-338.0407439935949,True,1.303389141028523,0.7615553249836584,5.070689998223042,0.43658324274199684
ir0t9ca41,-2.893283246082067,2.6136462205555326,1.1922809179340776,-1.5180715529356001,0.6244525699984341,0.9123254905201912,-0.42488987743683637,0.9607862104097089,0.47165976238367807,-102.10118682980934,-231.1447137258357,True,0.05539404144919364,13.648726499730694,3.294587327026994,0.6538417838985764
jtf46arcd,4.318154941511108,-3.7241271044222013,1.187485417136878,1.8265079555971104,1.383223855640505,0.8167306545741462,-0.6780994024735717,-0.16315946251135593,0.48971984745248415,-95.01973578706007,-325.3565630415167,True,75.05002877654988,0.024134157834668494,3.2788259529199624,0.50758078296702
kimjztxjq,-0.6948192194677211,2.703672202692839,1.6945074560013478,-2.127721991970094,1.5889119616206635,0.5522899698319153,-0.7224765573808523,-0.8669388564022731,0.35313042369780046,-85.08585562017112,-377.09698323134785,True,0.49916467908525697,14.934473565833066,5.4439639129984325,0.4855482775440107
kqi5vqk0e,2.985430467418902,3.7417021952564316,1.1363125424247003,-1.619223401399462,1.4054743049400682,2.250331002098997,-0.26492497097890544,1.0263241936196137,0.30771650862402056,-70.72434714128147,-229.4824122349544,True,19.795021514421382,42.16971018758497,3.115259771258195,0.7672635148467513
ljm2sl8s0,0.5821038845130897,-0.31204484417199707,1.9665463794248426,0.4131017877301502,1.0114011140970456,0.21647415326481995,-0.974609245471568,-0.8197267992291333,0.27073106746391407,-79.4452016751981,-263.89888116804013,True,1.78980000491563,0.7319487038587584,7.145954407405065,0.3773397719837336
